1.089151e+00 1.783790e+03 3.666009e-06 1.805698e+03 1.000000e+00 
1.098705e+00 1.791325e+03 3.713607e-06 1.802365e+03 1.000000e+00 
1.108259e+00 1.829879e+03 3.628425e-06 1.794282e+03 1.000000e+00 
1.117813e+00 1.869000e+03 3.646075e-06 1.793987e+03 1.000000e+00 
1.127367e+00 1.832210e+03 3.592145e-06 1.790827e+03 1.000000e+00 
1.136921e+00 1.840390e+03 3.637870e-06 1.806298e+03 1.000000e+00 
1.146475e+00 1.870336e+03 3.565795e-06 1.780909e+03 1.000000e+00 
1.156029e+00 1.873410e+03 3.537932e-06 1.799981e+03 1.000000e+00 
1.165583e+00 1.866180e+03 3.601525e-06 1.789007e+03 1.000000e+00 
1.175137e+00 1.855928e+03 3.572807e-06 1.780516e+03 1.000000e+00 
1.184691e+00 1.878687e+03 3.532310e-06 1.769004e+03 1.000000e+00 
1.194245e+00 1.892580e+03 3.595667e-06 1.784752e+03 1.000000e+00 
1.203799e+00 1.928530e+03 3.537630e-06 1.779346e+03 1.000000e+00 
1.213353e+00 1.945047e+03 3.537567e-06 1.775077e+03 1.000000e+00 
1.222907e+00 1.950917e+03 3.457986e-06 1.762974e+03 1.000000e+00 
1.232461e+00 1.943260e+03 3.498944e-06 1.760441e+03 1.000000e+00 
1.242015e+00 1.929300e+03 3.650181e-06 1.755275e+03 1.000000e+00 
1.251569e+00 1.962415e+03 3.507494e-06 1.744674e+03 1.000000e+00 
1.261123e+00 1.948340e+03 3.435050e-06 1.752870e+03 1.000000e+00 
1.270677e+00 1.938501e+03 3.506958e-06 1.753234e+03 1.000000e+00 
1.280231e+00 1.962059e+03 3.517923e-06 1.740895e+03 1.000000e+00 
1.289785e+00 1.958136e+03 3.536524e-06 1.751688e+03 1.000000e+00 
1.299339e+00 1.998730e+03 3.531183e-06 1.741803e+03 1.000000e+00 
1.308893e+00 1.973995e+03 3.498177e-06 1.746110e+03 1.000000e+00 
1.318447e+00 1.975768e+03 3.529108e-06 1.737430e+03 1.000000e+00 
1.328000e+00 1.980860e+03 3.514188e-06 1.741195e+03 1.000000e+00 
1.337554e+00 2.034422e+03 3.411278e-06 1.737249e+03 1.000000e+00 
1.347108e+00 2.013261e+03 3.428517e-06 1.735371e+03 1.000000e+00 
1.356662e+00 2.035647e+03 3.454783e-06 1.734715e+03 1.000000e+00 
1.366216e+00 1.986210e+03 3.561664e-06 1.728162e+03 1.000000e+00 
1.375770e+00 2.003650e+03 3.499527e-06 1.733212e+03 1.000000e+00 
1.385324e+00 1.979430e+03 3.495428e-06 1.741697e+03 1.000000e+00 
1.394878e+00 2.003300e+03 3.551116e-06 1.739788e+03 1.000000e+00 
1.404432e+00 2.003610e+03 3.502460e-06 1.721951e+03 1.000000e+00 
1.413986e+00 2.037310e+03 3.439512e-06 1.727841e+03 1.000000e+00 
1.423540e+00 1.994150e+03 3.582765e-06 1.733458e+03 1.000000e+00 
1.433094e+00 2.014770e+03 3.483116e-06 1.718460e+03 1.000000e+00 
1.442648e+00 2.026883e+03 3.462175e-06 1.723764e+03 1.000000e+00 
1.452202e+00 1.992780e+03 3.562254e-06 1.736517e+03 1.000000e+00 
1.461756e+00 2.040840e+03 3.490148e-06 1.721172e+03 1.000000e+00 
1.471310e+00 2.102150e+03 3.511839e-06 1.722177e+03 1.000000e+00 
1.480864e+00 2.036889e+03 3.429734e-06 1.723815e+03 1.000000e+00 
1.490418e+00 2.043892e+03 3.460050e-06 1.714678e+03 1.000000e+00 
1.499972e+00 2.008652e+03 3.466762e-06 1.719928e+03 1.000000e+00 
1.509526e+00 2.076353e+03 3.483027e-06 1.722440e+03 1.000000e+00 
1.519080e+00 2.083018e+03 3.500504e-06 1.716645e+03 1.000000e+00 
1.528634e+00 2.102310e+03 3.509498e-06 1.727364e+03 1.000000e+00 
1.538188e+00 2.050970e+03 3.532357e-06 1.703461e+03 1.000000e+00 
1.547742e+00 2.067868e+03 3.447520e-06 1.717505e+03 1.000000e+00 
1.557296e+00 2.063302e+03 3.513687e-06 1.719221e+03 1.000000e+00 
1.566849e+00 2.030010e+03 3.491912e-06 1.709859e+03 1.000000e+00 
1.576403e+00 2.046150e+03 3.476085e-06 1.707950e+03 1.000000e+00 
1.585957e+00 2.040078e+03 3.492265e-06 1.728301e+03 1.000000e+00 
1.595511e+00 2.067927e+03 3.445754e-06 1.716728e+03 1.000000e+00 
1.605065e+00 2.036754e+03 3.568598e-06 1.724619e+03 1.000000e+00 
1.614619e+00 2.075402e+03 3.385245e-06 1.728461e+03 1.000000e+00 
1.624173e+00 2.058600e+03 3.506566e-06 1.726866e+03 1.000000e+00 
1.633727e+00 2.059580e+03 3.364124e-06 1.719143e+03 1.000000e+00 
1.643281e+00 2.046337e+03 3.499680e-06 1.716863e+03 1.000000e+00 
1.652835e+00 2.077898e+03 3.449525e-06 1.713114e+03 1.000000e+00 
1.662389e+00 2.034277e+03 3.529466e-06 1.712093e+03 1.000000e+00 
1.671943e+00 2.039129e+03 3.482323e-06 1.731661e+03 1.000000e+00 
1.681497e+00 2.021062e+03 3.500768e-06 1.718945e+03 1.000000e+00 
1.691051e+00 2.032840e+03 3.383467e-06 1.736349e+03 1.000000e+00 
1.700605e+00 2.053420e+03 3.490148e-06 1.721374e+03 1.000000e+00 
1.710159e+00 2.064229e+03 3.409037e-06 1.719397e+03 1.000000e+00 
1.719713e+00 2.051870e+03 3.516529e-06 1.743665e+03 1.000000e+00 
1.729267e+00 2.058520e+03 3.484874e-06 1.707685e+03 1.000000e+00 
1.738821e+00 2.027778e+03 3.490258e-06 1.714759e+03 1.000000e+00 
1.748375e+00 2.036583e+03 3.504000e-06 1.722711e+03 1.000000e+00 
1.757929e+00 2.029100e+03 3.470804e-06 1.731439e+03 1.000000e+00 
1.767483e+00 2.021031e+03 3.454885e-06 1.727949e+03 1.000000e+00 
1.777037e+00 2.029662e+03 3.499161e-06 1.718125e+03 1.000000e+00 
1.786591e+00 2.054219e+03 3.434160e-06 1.736661e+03 1.000000e+00 
1.796145e+00 1.994460e+03 3.453809e-06 1.725114e+03 1.000000e+00 
1.805699e+00 2.053124e+03 3.476996e-06 1.721273e+03 1.000000e+00 
1.815252e+00 2.012395e+03 3.450515e-06 1.725871e+03 1.000000e+00 
1.824806e+00 2.016562e+03 3.452787e-06 1.719281e+03 1.000000e+00 
1.834360e+00 2.050018e+03 3.444327e-06 1.729527e+03 1.000000e+00 
1.843914e+00 2.070340e+03 3.528841e-06 1.718207e+03 1.000000e+00 
1.853468e+00 2.049150e+03 3.405743e-06 1.719937e+03 1.000000e+00 
1.863022e+00 2.050346e+03 3.445766e-06 1.725576e+03 1.000000e+00 
1.872576e+00 2.025444e+03 3.389317e-06 1.729498e+03 1.000000e+00 
1.882130e+00 2.014670e+03 3.352396e-06 1.723895e+03 1.000000e+00 
1.891684e+00 2.041630e+03 3.361192e-06 1.728741e+03 1.000000e+00 
1.901238e+00 2.021040e+03 3.540562e-06 1.715479e+03 1.000000e+00 
1.910792e+00 2.036650e+03 3.484290e-06 1.733456e+03 1.000000e+00 
1.920346e+00 2.031952e+03 3.410620e-06 1.735619e+03 1.000000e+00 
1.929900e+00 2.023171e+03 3.390669e-06 1.743399e+03 1.000000e+00 
1.939454e+00 2.038110e+03 3.354744e-06 1.747460e+03 1.000000e+00 
1.949008e+00 2.014390e+03 3.439740e-06 1.740493e+03 1.000000e+00 
1.958562e+00 2.026237e+03 3.481507e-06 1.731188e+03 1.000000e+00 
1.968116e+00 2.065198e+03 3.372244e-06 1.743799e+03 1.000000e+00 
1.977670e+00 2.024460e+03 3.366036e-06 1.745136e+03 1.000000e+00 
1.987224e+00 1.991162e+03 3.410469e-06 1.745799e+03 1.000000e+00 
1.996778e+00 1.995460e+03 3.346539e-06 1.748762e+03 1.000000e+00 
2.006332e+00 2.004861e+03 3.337881e-06 1.737946e+03 1.000000e+00 
2.015886e+00 2.019270e+03 3.337159e-06 1.728912e+03 1.000000e+00 
2.025440e+00 2.031816e+03 3.451122e-06 1.742184e+03 1.000000e+00 
2.034994e+00 2.002699e+03 3.372012e-06 1.751425e+03 1.000000e+00 
2.044548e+00 2.016369e+03 3.399198e-06 1.751010e+03 1.000000e+00 
2.054101e+00 1.999020e+03 3.382877e-06 1.755357e+03 1.000000e+00 
2.063655e+00 1.970668e+03 3.318693e-06 1.734952e+03 1.000000e+00 
2.073209e+00 1.957840e+03 3.403395e-06 1.743426e+03 1.000000e+00 
2.082763e+00 2.012315e+03 3.352946e-06 1.762671e+03 1.000000e+00 
2.092317e+00 2.016290e+03 3.254505e-06 1.742472e+03 1.000000e+00 
2.101871e+00 1.945230e+03 3.351222e-06 1.753845e+03 1.000000e+00 
2.111425e+00 1.996884e+03 3.327488e-06 1.752111e+03 1.000000e+00 
2.120979e+00 1.959437e+03 3.389521e-06 1.751851e+03 1.000000e+00 
2.130533e+00 1.964730e+03 3.313126e-06 1.741893e+03 1.000000e+00 
2.140087e+00 1.958043e+03 3.337358e-06 1.758008e+03 1.000000e+00 
2.149641e+00 1.982520e+03 3.352015e-06 1.748645e+03 1.000000e+00 
2.159195e+00 1.989930e+03 3.299056e-06 1.746623e+03 1.000000e+00 
2.168749e+00 1.979850e+03 3.340675e-06 1.755983e+03 1.000000e+00 
2.178303e+00 1.977962e+03 3.268009e-06 1.758506e+03 1.000000e+00 
2.187857e+00 1.968295e+03 3.266468e-06 1.757716e+03 1.000000e+00 
2.197411e+00 1.972860e+03 3.252157e-06 1.754772e+03 1.000000e+00 
2.206965e+00 1.984620e+03 3.310777e-06 1.757617e+03 1.000000e+00 
2.216519e+00 1.956730e+03 3.324263e-06 1.756330e+03 1.000000e+00 
2.226073e+00 1.949751e+03 3.388973e-06 1.754493e+03 1.000000e+00 
2.235627e+00 1.936230e+03 3.363534e-06 1.772243e+03 1.000000e+00 
2.245181e+00 1.982630e+03 3.327189e-06 1.746950e+03 1.000000e+00 
2.254735e+00 1.990021e+03 3.331255e-06 1.778331e+03 1.000000e+00 
2.264289e+00 1.963330e+03 3.351222e-06 1.773946e+03 1.000000e+00 
2.273843e+00 1.963790e+03 3.372330e-06 1.773902e+03 1.000000e+00 
2.283397e+00 1.975942e+03 3.262372e-06 1.768007e+03 1.000000e+00 
2.292950e+00 1.956740e+03 3.246649e-06 1.771218e+03 1.000000e+00 
2.302504e+00 1.942900e+03 3.287328e-06 1.773228e+03 1.000000e+00 
2.312058e+00 1.968564e+03 3.283853e-06 1.769029e+03 1.000000e+00 
2.321612e+00 1.942155e+03 3.275673e-06 1.759104e+03 1.000000e+00 
2.331166e+00 1.957350e+03 3.277364e-06 1.767677e+03 1.000000e+00 
2.340720e+00 1.936860e+03 3.338917e-06 1.767034e+03 1.000000e+00 
2.350274e+00 1.926980e+03 3.284986e-06 1.768187e+03 1.000000e+00 
2.359828e+00 1.954720e+03 3.270916e-06 1.761158e+03 1.000000e+00 
2.369382e+00 1.891030e+03 3.150160e-06 1.770780e+03 1.000000e+00 
2.378936e+00 1.900859e+03 3.288502e-06 1.767045e+03 1.000000e+00 
2.388490e+00 1.929340e+03 3.304329e-06 1.774059e+03 1.000000e+00 
2.398044e+00 1.936681e+03 3.299096e-06 1.782514e+03 1.000000e+00 
2.407598e+00 1.929253e+03 3.216699e-06 1.767073e+03 1.000000e+00 
2.417152e+00 1.936013e+03 3.209146e-06 1.781507e+03 1.000000e+00 
2.426706e+00 1.924230e+03 3.303155e-06 1.770751e+03 1.000000e+00 
2.436260e+00 1.937430e+03 3.246687e-06 1.773723e+03 1.000000e+00 
2.445814e+00 1.952793e+03 3.254584e-06 1.792182e+03 1.000000e+00 
2.455368e+00 1.922791e+03 3.215375e-06 1.778552e+03 1.000000e+00 
2.464922e+00 1.933541e+03 3.217428e-06 1.772345e+03 1.000000e+00 
2.474476e+00 1.927335e+03 3.236374e-06 1.786189e+03 1.000000e+00 
2.484030e+00 1.905416e+03 3.237263e-06 1.784092e+03 1.000000e+00 
2.493584e+00 1.910440e+03 3.154266e-06 1.791331e+03 1.000000e+00 
2.503138e+00 1.908790e+03 3.251324e-06 1.778920e+03 1.000000e+00 
2.512692e+00 1.925355e+03 3.250119e-06 1.785727e+03 1.000000e+00 
2.522246e+00 1.936829e+03 3.249190e-06 1.784413e+03 1.000000e+00 
2.531799e+00 1.914279e+03 3.221451e-06 1.780209e+03 1.000000e+00 
2.541353e+00 1.899620e+03 3.236329e-06 1.783292e+03 1.000000e+00 
2.550907e+00 1.923670e+03 3.197643e-06 1.779548e+03 1.000000e+00 
2.560461e+00 1.902186e+03 3.230418e-06 1.790559e+03 1.000000e+00 
2.570015e+00 1.909093e+03 3.215479e-06 1.789629e+03 1.000000e+00 
2.579569e+00 1.942680e+03 3.235746e-06 1.792851e+03 1.000000e+00 
2.589123e+00 1.898917e+03 3.225308e-06 1.786394e+03 1.000000e+00 
2.598677e+00 1.861580e+03 3.184163e-06 1.791699e+03 1.000000e+00 
2.608231e+00 1.878330e+03 3.216986e-06 1.785853e+03 1.000000e+00 
2.617785e+00 1.879911e+03 3.165031e-06 1.792038e+03 1.000000e+00 
2.627339e+00 1.909805e+03 3.180540e-06 1.794598e+03 1.000000e+00 
2.636893e+00 1.886028e+03 3.195396e-06 1.794264e+03 1.000000e+00 
2.646447e+00 1.853760e+03 3.130816e-06 1.785465e+03 1.000000e+00 
2.656001e+00 1.923101e+03 3.145176e-06 1.798508e+03 1.000000e+00 
2.665555e+00 1.897637e+03 3.150218e-06 1.798728e+03 1.000000e+00 
2.675109e+00 1.850767e+03 3.179454e-06 1.800695e+03 1.000000e+00 
2.684663e+00 1.871480e+03 3.153682e-06 1.807600e+03 1.000000e+00 
2.694217e+00 1.854140e+03 3.237503e-06 1.802620e+03 1.000000e+00 
2.703771e+00 1.892070e+03 3.143712e-06 1.802076e+03 1.000000e+00 
2.713325e+00 1.868610e+03 3.168919e-06 1.792451e+03 1.000000e+00 
2.722879e+00 1.846183e+03 3.126098e-06 1.810472e+03 1.000000e+00 
2.732433e+00 1.870910e+03 3.132574e-06 1.788549e+03 1.000000e+00 
2.741987e+00 1.850169e+03 3.149978e-06 1.805523e+03 1.000000e+00 
2.751541e+00 1.854830e+03 3.168336e-06 1.799174e+03 1.000000e+00 
2.761095e+00 1.875844e+03 3.199885e-06 1.804339e+03 1.000000e+00 
2.770648e+00 1.863861e+03 3.167933e-06 1.801660e+03 1.000000e+00 
2.780202e+00 1.924320e+03 3.061065e-06 1.824550e+03 1.000000e+00 
2.789756e+00 1.862780e+03 3.161298e-06 1.818877e+03 1.000000e+00 
2.799310e+00 1.859558e+03 3.117039e-06 1.817453e+03 1.000000e+00 
2.808864e+00 1.896220e+03 3.106199e-06 1.808431e+03 1.000000e+00 
2.818418e+00 1.852237e+03 3.120143e-06 1.814447e+03 1.000000e+00 
2.827972e+00 1.862411e+03 3.120392e-06 1.803099e+03 1.000000e+00 
2.837526e+00 1.856536e+03 3.091974e-06 1.809109e+03 1.000000e+00 
2.847080e+00 1.877170e+03 3.086856e-06 1.817258e+03 1.000000e+00 
2.856634e+00 1.872190e+03 3.154850e-06 1.809523e+03 1.000000e+00 
