5.8000000000e-03   1.1891500000e+04   4.2388400000e-04   9.5376800000e+02   1.7663100000e-05   3.4910100000e-01   3.9953900000e-01   1.6435100000e-01   5.7411800000e-02   2.0159200000e-02   9.0105700000e-03   3.1276400000e-06   4.0030800000e-04   0.0000000000e+00   6.6792900000e-06   
5.9000000000e-03   1.1888000000e+04   4.2392200000e-04   9.5368300000e+02   1.7657500000e-05   3.4997100000e-01   3.9918600000e-01   1.6453600000e-01   5.7651500000e-02   1.9417100000e-02   8.8399900000e-03   3.1375400000e-06   3.7073700000e-04   0.0000000000e+00   6.6978200000e-06   
6.0000000000e-03   1.1884900000e+04   4.2395000000e-04   9.5362100000e+02   1.7651700000e-05   3.5083500000e-01   3.9883200000e-01   1.6470800000e-01   5.7888400000e-02   1.8700800000e-02   8.6639400000e-03   3.1481300000e-06   3.4387100000e-04   0.0000000000e+00   6.7166200000e-06   
6.1000000000e-03   1.1882000000e+04   4.2397000000e-04   9.5357600000e+02   1.7645900000e-05   3.5169400000e-01   3.9847700000e-01   1.6486700000e-01   5.8122600000e-02   1.8009600000e-02   8.4834300000e-03   3.1592400000e-06   3.1943400000e-04   0.0000000000e+00   6.7355200000e-06   
6.2000100000e-03   1.1879500000e+04   4.2398300000e-04   9.5354600000e+02   1.7639900000e-05   3.5254400000e-01   3.9812200000e-01   1.6501300000e-01   5.8354300000e-02   1.7342500000e-02   8.2993900000e-03   3.1706500000e-06   2.9717500000e-04   0.0000000000e+00   6.7543400000e-06   
6.3000000000e-03   1.1877200000e+04   4.2399100000e-04   9.5352800000e+02   1.7633900000e-05   3.5338400000e-01   3.9776900000e-01   1.6514700000e-01   5.8583600000e-02   1.6699000000e-02   8.1127300000e-03   3.1824400000e-06   2.7687800000e-04   0.0000000000e+00   6.7730900000e-06   
6.4000000000e-03   1.1875100000e+04   4.2399400000e-04   9.5352000000e+02   1.7627900000e-05   3.5421300000e-01   3.9741800000e-01   1.6527000000e-01   5.8810700000e-02   1.6078100000e-02   7.9241600000e-03   3.1943800000e-06   2.5834200000e-04   0.0000000000e+00   6.7915900000e-06   
6.5000000000e-03   1.1873200000e+04   4.2399400000e-04   9.5352100000e+02   1.7622000000e-05   3.5503100000e-01   3.9706900000e-01   1.6538100000e-01   5.9035600000e-02   1.5479300000e-02   7.7343900000e-03   3.2064900000e-06   2.4139000000e-04   0.0000000000e+00   6.8098300000e-06   
6.6000000000e-03   1.1871400000e+04   4.2399000000e-04   9.5352900000e+02   1.7616100000e-05   3.5583700000e-01   3.9672300000e-01   1.6548200000e-01   5.9258300000e-02   1.4901700000e-02   7.5440600000e-03   3.2187000000e-06   2.2586600000e-04   0.0000000000e+00   6.8277400000e-06   
6.7000000000e-03   1.1869700000e+04   4.2398400000e-04   9.5354300000e+02   1.7610200000e-05   3.5663000000e-01   3.9638100000e-01   1.6557200000e-01   5.9479100000e-02   1.4344600000e-02   7.3537300000e-03   3.2309000000e-06   2.1162800000e-04   0.0000000000e+00   6.8452700000e-06   
6.8000000000e-03   1.1868200000e+04   4.2397600000e-04   9.5356100000e+02   1.7604400000e-05   3.5740900000e-01   3.9604200000e-01   1.6565300000e-01   5.9697900000e-02   1.3807500000e-02   7.1638900000e-03   3.2431400000e-06   1.9855100000e-04   0.0000000000e+00   6.8624100000e-06   
6.9000100000e-03   1.1866800000e+04   4.2396600000e-04   9.5358400000e+02   1.7598700000e-05   3.5817400000e-01   3.9570800000e-01   1.6572400000e-01   5.9914700000e-02   1.3289600000e-02   6.9749900000e-03   3.2553400000e-06   1.8652000000e-04   0.0000000000e+00   6.8791200000e-06   
7.0000000000e-03   1.1865500000e+04   4.2395500000e-04   9.5360900000e+02   1.7593100000e-05   3.5892600000e-01   3.9537700000e-01   1.6578700000e-01   6.0129700000e-02   1.2790400000e-02   6.7874700000e-03   3.2674100000e-06   1.7543900000e-04   0.0000000000e+00   6.8953400000e-06   
7.1000000000e-03   1.1864300000e+04   4.2394200000e-04   9.5363700000e+02   1.7587700000e-05   3.5966200000e-01   3.9505100000e-01   1.6584000000e-01   6.0342800000e-02   1.2309100000e-02   6.6016400000e-03   3.2795200000e-06   1.6521200000e-04   0.0000000000e+00   6.9111700000e-06   
7.2000100000e-03   1.1863200000e+04   4.2392900000e-04   9.5366800000e+02   1.7582300000e-05   3.6038500000e-01   3.9472900000e-01   1.6588600000e-01   6.0554100000e-02   1.1845200000e-02   6.4178000000e-03   3.2913700000e-06   1.5576200000e-04   0.0000000000e+00   6.9264400000e-06   
7.3000000000e-03   1.1862100000e+04   4.2391500000e-04   9.5369900000e+02   1.7577000000e-05   3.6109200000e-01   3.9441100000e-01   1.6592400000e-01   6.0763600000e-02   1.1398100000e-02   6.2362900000e-03   3.3032300000e-06   1.4701500000e-04   0.0000000000e+00   6.9413000000e-06   
7.4000000000e-03   1.1861100000e+04   4.2390000000e-04   9.5373200000e+02   1.7571900000e-05   3.6178500000e-01   3.9409800000e-01   1.6595400000e-01   6.0971400000e-02   1.0967300000e-02   6.0572800000e-03   3.3148600000e-06   1.3890700000e-04   0.0000000000e+00   6.9556200000e-06   
7.5000000000e-03   1.1860200000e+04   4.2388500000e-04   9.5376600000e+02   1.7566800000e-05   3.6246400000e-01   3.9379000000e-01   1.6597600000e-01   6.1177500000e-02   1.0552100000e-02   5.8810000000e-03   3.3263100000e-06   1.3137900000e-04   0.0000000000e+00   6.9694300000e-06   
7.6000000000e-03   1.1859300000e+04   4.2387000000e-04   9.5380100000e+02   1.7561900000e-05   3.6312800000e-01   3.9348600000e-01   1.6599200000e-01   6.1381800000e-02   1.0152100000e-02   5.7076300000e-03   3.3377300000e-06   1.2437800000e-04   0.0000000000e+00   6.9828300000e-06   
7.7000000000e-03   1.1858400000e+04   4.2385400000e-04   9.5383500000e+02   1.7557200000e-05   3.6377700000e-01   3.9318700000e-01   1.6600200000e-01   6.1584500000e-02   9.7667800000e-03   5.5373100000e-03   3.3488300000e-06   1.1785800000e-04   0.0000000000e+00   6.9956700000e-06   
7.8000000000e-03   1.1857700000e+04   4.2383900000e-04   9.5387100000e+02   1.7552500000e-05   3.6441200000e-01   3.9289300000e-01   1.6600500000e-01   6.1785500000e-02   9.3955400000e-03   5.3701800000e-03   3.3597900000e-06   1.1177800000e-04   0.0000000000e+00   7.0080400000e-06   
7.9000000000e-03   1.1856900000e+04   4.2382300000e-04   9.5390600000e+02   1.7548000000e-05   3.6503200000e-01   3.9260300000e-01   1.6600200000e-01   6.1984800000e-02   9.0379600000e-03   5.2063400000e-03   3.3706700000e-06   1.0609800000e-04   0.0000000000e+00   7.0199800000e-06   
8.0000000000e-03   1.1856200000e+04   4.2380700000e-04   9.5394100000e+02   1.7543600000e-05   3.6563900000e-01   3.9231800000e-01   1.6599300000e-01   6.2182600000e-02   8.6935500000e-03   5.0458700000e-03   3.3812100000e-06   1.0078500000e-04   0.0000000000e+00   7.0313700000e-06   
